  Día         X          Y          Z         VX         VY         VZ 
1571.325000  19.955119  -2.058173  -1.183462  0.157678  1.244167  0.542718 
1576.800000  19.957484  -2.039510  -1.175321  0.156222  1.244317  0.542805 
1582.275000  19.959827  -2.020846  -1.167179  0.154766  1.244466  0.542891 
1587.750000  19.962149  -2.002179  -1.159036  0.153309  1.244614  0.542976 
1593.225000  19.964448  -1.983509  -1.150891  0.151853  1.244760  0.543060 
1598.700000  19.966726  -1.964838  -1.142745  0.150396  1.244904  0.543144 
1604.175000  19.968982  -1.946164  -1.134598  0.148939  1.245048  0.543228 
1609.650000  19.971216  -1.927489  -1.126450  0.147482  1.245190  0.543310 
1615.125000  19.973428  -1.908811  -1.118300  0.146024  1.245331  0.543393 
1620.600000  19.975619  -1.890131  -1.110149  0.144567  1.245470  0.543474 
1626.075000  19.977787  -1.871449  -1.101997  0.143109  1.245608  0.543555 
1631.550000  19.979934  -1.852765  -1.093844  0.141651  1.245744  0.543636 
1637.025000  19.982059  -1.834079  -1.085689  0.140193  1.245880  0.543715 
1642.500000  19.984162  -1.815390  -1.077533  0.138735  1.246013  0.543795 
1647.975000  19.986243  -1.796700  -1.069377  0.137277  1.246146  0.543873 
1653.450000  19.988302  -1.778008  -1.061218  0.135819  1.246277  0.543951 
1658.925000  19.990339  -1.759314  -1.053059  0.134360  1.246407  0.544029 
1664.400000  19.992354  -1.740618  -1.044899  0.132901  1.246535  0.544106 
1669.875000  19.994348  -1.721920  -1.036737  0.131442  1.246662  0.544182 
1675.350000  19.996320  -1.703220  -1.028574  0.129983  1.246788  0.544258 
1680.825000  19.998269  -1.684518  -1.020411  0.128524  1.246912  0.544333 
1686.300000  20.000197  -1.665814  -1.012246  0.127064  1.247035  0.544407 
1691.775000  20.002103  -1.647109  -1.004079  0.125605  1.247157  0.544481 
1697.250000  20.003987  -1.628401  -0.995912  0.124145  1.247277  0.544554 
1702.725000  20.005849  -1.609692  -0.987744  0.122685  1.247396  0.544627 
1708.200000  20.007690  -1.590981  -0.979575  0.121225  1.247513  0.544699 
1713.675000  20.009508  -1.572269  -0.971404  0.119765  1.247629  0.544770 
1719.150000  20.011305  -1.553554  -0.963232  0.118305  1.247744  0.544841 
1724.625000  20.013079  -1.534838  -0.955060  0.116844  1.247857  0.544912 
1730.100000  20.014832  -1.516120  -0.946886  0.115384  1.247969  0.544981 
1735.575000  20.016563  -1.497401  -0.938711  0.113923  1.248080  0.545050 
1741.050000  20.018271  -1.478680  -0.930536  0.112462  1.248189  0.545119 
1746.525000  20.019958  -1.459957  -0.922359  0.111001  1.248297  0.545187 
1752.000000  20.021623  -1.441232  -0.914181  0.109540  1.248404  0.545254 
1757.475000  20.023266  -1.422506  -0.906002  0.108079  1.248509  0.545321 
