  Día         X          Y          Z         VX         VY         VZ 
1051.200000  -0.749714  -30.022093  -9.054612  1.167045  -0.100486  -0.383622 
1054.850000  -0.738044  -30.023098  -9.058448  1.167055  -0.100102  -0.383506 
1058.500000  -0.726373  -30.024099  -9.062283  1.167064  -0.099718  -0.383390 
1062.150000  -0.714702  -30.025096  -9.066117  1.167073  -0.099334  -0.383274 
1065.800000  -0.703032  -30.026090  -9.069950  1.167082  -0.098950  -0.383158 
1069.450000  -0.691361  -30.027079  -9.073782  1.167091  -0.098567  -0.383042 
1073.100000  -0.679690  -30.028065  -9.077612  1.167100  -0.098183  -0.382926 
1076.750000  -0.668019  -30.029047  -9.081441  1.167109  -0.097799  -0.382810 
1080.400000  -0.656348  -30.030025  -9.085269  1.167118  -0.097415  -0.382694 
1084.050000  -0.644677  -30.030999  -9.089096  1.167126  -0.097032  -0.382578 
1087.700000  -0.633005  -30.031969  -9.092922  1.167134  -0.096648  -0.382462 
1091.350000  -0.621334  -30.032936  -9.096747  1.167142  -0.096265  -0.382346 
1095.000000  -0.609663  -30.033898  -9.100570  1.167150  -0.095881  -0.382230 
1098.650000  -0.597991  -30.034857  -9.104392  1.167158  -0.095498  -0.382114 
1102.300000  -0.586320  -30.035812  -9.108214  1.167166  -0.095114  -0.381997 
1105.950000  -0.574648  -30.036763  -9.112034  1.167173  -0.094731  -0.381881 
1109.600000  -0.562976  -30.037711  -9.115852  1.167180  -0.094348  -0.381765 
1113.250000  -0.551304  -30.038654  -9.119670  1.167188  -0.093965  -0.381649 
1116.900000  -0.539632  -30.039594  -9.123487  1.167195  -0.093582  -0.381532 
1120.550000  -0.527961  -30.040529  -9.127302  1.167201  -0.093198  -0.381416 
1124.200000  -0.516288  -30.041461  -9.131116  1.167208  -0.092815  -0.381299 
1127.850000  -0.504616  -30.042390  -9.134929  1.167215  -0.092432  -0.381183 
1131.500000  -0.492944  -30.043314  -9.138741  1.167221  -0.092049  -0.381067 
1135.150000  -0.481272  -30.044234  -9.142551  1.167228  -0.091667  -0.380950 
1138.800000  -0.469600  -30.045151  -9.146361  1.167234  -0.091284  -0.380834 
1142.450000  -0.457927  -30.046064  -9.150169  1.167240  -0.090901  -0.380717 
1146.100000  -0.446255  -30.046973  -9.153976  1.167245  -0.090518  -0.380601 
1149.750000  -0.434583  -30.047878  -9.157782  1.167251  -0.090136  -0.380484 
1153.400000  -0.422910  -30.048779  -9.161587  1.167257  -0.089753  -0.380367 
1157.050000  -0.411238  -30.049677  -9.165391  1.167262  -0.089371  -0.380251 
1160.700000  -0.399565  -30.050571  -9.169194  1.167267  -0.088988  -0.380134 
1164.350000  -0.387892  -30.051461  -9.172995  1.167272  -0.088606  -0.380017 
1168.000000  -0.376219  -30.052347  -9.176795  1.167277  -0.088223  -0.379901 
1171.650000  -0.364547  -30.053229  -9.180594  1.167282  -0.087841  -0.379784 
1175.300000  -0.352874  -30.054107  -9.184392  1.167287  -0.087459  -0.379667 
1178.950000  -0.341201  -30.054982  -9.188189  1.167291  -0.087076  -0.379550 
1182.600000  -0.329528  -30.055853  -9.191984  1.167296  -0.086694  -0.379434 
1186.250000  -0.317855  -30.056720  -9.195778  1.167300  -0.086312  -0.379317 
1189.900000  -0.306182  -30.057583  -9.199572  1.167304  -0.085930  -0.379200 
1193.550000  -0.294509  -30.058442  -9.203364  1.167308  -0.085548  -0.379083 
1197.200000  -0.282836  -30.059297  -9.207154  1.167311  -0.085166  -0.378966 
1200.850000  -0.271163  -30.060149  -9.210944  1.167315  -0.084784  -0.378849 
1204.500000  -0.259490  -30.060997  -9.214733  1.167318  -0.084402  -0.378732 
1208.150000  -0.247817  -30.061841  -9.218520  1.167322  -0.084021  -0.378615 
1211.800000  -0.236143  -30.062681  -9.222306  1.167325  -0.083639  -0.378498 
1215.450000  -0.224470  -30.063518  -9.226091  1.167328  -0.083257  -0.378381 
1219.100000  -0.212797  -30.064350  -9.229875  1.167331  -0.082876  -0.378264 
1222.750000  -0.201124  -30.065179  -9.233657  1.167333  -0.082494  -0.378147 
1226.400000  -0.189450  -30.066004  -9.237439  1.167336  -0.082113  -0.378029 
